id,label
sl1190_a,1
sl1191_a,1
sl1192_a,1
sl1193_a,0
sl1194_a,0
sl1195_a,1
sl1196_a,1
sl1197_a,0
sl1198_a,0
sl1199_a,1
sl1200_a,0
sl1201_a,1
sl1202_a,1
sl1203_a,1
sl1204_a,1
sl1205_a,1
sl1206_a,1
sl1207_a,0
sl1208_a,0
sl1209_a,0
sl1210_a,1
sl1211_a,1
sl1212_a,0
sl1213_a,0
sl1214_a,1
sl1215_a,1
sl1216_a,1
sl1217_a,1
sl1218_a,0
sl1219_a,0
sl1220_a,1
sl1221_a,1
sl1222_a,1
sl1223_a,0
sl1224_a,1
sl1225_a,0
sl1226_a,1
sl1227_a,1
sl1228_a,1
sl1229_a,0
sl1230_a,1
sl1231_a,1
sl1232_a,1
sl1233_a,1
sl1234_a,1
sl1235_a,1
sl1236_a,1
sl1237_a,0
sl1238_a,1
sl1239_a,1
sl1240_a,0
sl1241_a,0
sl1242_a,1
sl1243_a,1
sl1244_a,1
sl1245_a,1
sl1246_a,1
sl1247_a,0
sl1248_a,1
sl1249_a,1
sl1250_a,1
sl1251_a,1
sl1252_a,1
sl1253_a,1
sl1254_a,1
sl1255_a,0
sl1256_a,0
sl1257_a,0
sl1258_a,1
sl1259_a,1
sl1260_a,0
sl1261_a,1
sl1262_a,1
sl1263_a,1
sl1264_a,1
sl1265_a,1
sl1266_a,1
sl1267_a,1
sl1268_a,1
sl1269_a,1
sl1270_a,1
sl1271_a,1
sl1272_a,1
sl1273_a,0
sl1274_a,0
sl1275_a,0
sl1276_a,1
sl1277_a,0
sl1278_a,1
sl1279_a,1
sl1280_a,0
sl1281_a,1
sl1282_a,0
sl1283_a,0
sl1284_a,1
sl1285_a,1
sl1286_a,1
sl1287_a,1
sl1288_a,0
sl1289_a,0
sl1290_a,0
sl1291_a,1
sl1292_a,1
sl1293_a,0
sl1294_a,1
sl1295_a,1
sl1296_a,0
sl1297_a,1
sl1298_a,0
sl1299_a,0
sl1300_a,1
sl1301_a,1
sl1302_a,0
sl1303_a,0
sl1304_a,1
sl1305_a,1
sl1306_a,1
sl1307_a,0
sl1308_a,0
sl1309_a,1
sl1310_a,1
sl1311_a,1
sl1312_a,1
sl1313_a,0
sl1314_a,1
sl1315_a,0
sl1316_a,1
sl1317_a,1
sl1318_a,1
sl1319_a,1
sl1320_a,0
sl1321_a,1
sl1322_a,0
sl1323_a,1
sl1324_a,1
sl1325_a,1
sl1326_a,0
sl1327_a,0
sl1328_a,1
sl1329_a,1
sl1330_a,1
sl1331_a,0
sl1332_a,0
sl1333_a,1
sl1334_a,0
sl1335_a,1
sl1336_a,0
sl1337_a,0
sl1338_a,1
sl1339_a,1
sl1340_a,0
sl1341_a,1
sl1342_a,1
sl1343_a,0
sl1344_a,0
sl1345_a,1
sl1346_a,1
sl1347_a,1
sl1348_a,1
sl1349_a,1
sl1350_a,1
sl1351_a,0
sl1352_a,1
sl1353_a,1
sl1354_a,0
sl1355_a,1
sl1356_a,1
sl1357_a,1
sl1358_a,0
sl1359_a,0
sl1360_a,0
sl1361_a,1
sl1362_a,1
sl1363_a,1
sl1364_a,1
sl1365_a,0
sl1366_a,0
sl1367_a,1
sl1368_a,1
sl1369_a,1
sl1370_a,1
sl1371_a,1
sl1372_a,1
sl1373_a,1
sl1374_a,1
sl1375_a,1
sl1376_a,1
sl1377_a,1
sl1378_a,1
sl1379_a,1
sl1380_a,0
sl1381_a,1
sl1382_a,0
sl1383_a,1
sl1384_a,1
sl1385_a,1
sl1386_a,1
sl1387_a,0
sl1388_a,1
sl1389_a,0
sl1390_a,0
sl1391_a,1
sl1392_a,1
sl1393_a,1
sl1394_a,0
sl1395_a,0
sl1396_a,1
sl1397_a,1
sl1398_a,0
sl1399_a,1
sl1400_a,0
sl1401_a,1
sl1402_a,1
sl1403_a,0
sl1404_a,0
sl1405_a,0
sl1406_a,1
sl1407_a,0
sl1408_a,1
sl1409_a,1
sl1410_a,0
sl1411_a,1
sl1412_a,1
sl1413_a,0
sl1414_a,1
sl1415_a,1
sl1416_a,1
sl1417_a,0
sl1418_a,0
sl1419_a,0
sl1420_a,1
sl1421_a,0
sl1422_a,1
sl1423_a,1
sl1424_a,1
sl1425_a,0
sl1426_a,0
sl1427_a,1
sl1428_a,0
sl1429_a,1
sl1430_a,1
sl1431_a,1
sl1432_a,0
sl1433_a,0
sl1434_a,1
sl1435_a,1
sl1436_a,0
sl1437_a,1
sl1438_a,1
sl1439_a,1
sl1440_a,0
sl1441_a,1
sl1442_a,1
sl1443_a,0
sl1444_a,1
sl1445_a,1
sl1446_a,1
sl1447_a,0
sl1448_a,1
sl1449_a,0
sl1450_a,1
sl1451_a,1
sl1452_a,1
sl1453_a,1
sl1454_a,0
sl1455_a,0
sl1456_a,1
sl1457_a,0
sl1458_a,1
sl1459_a,0
sl1460_a,0
sl1461_a,1
sl1462_a,0
sl1463_a,1
sl1464_a,0
sl1465_a,1
sl1466_a,1
sl1467_a,1
sl1468_a,1
sl1469_a,0
sl1470_a,1
sl1471_a,0
sl1472_a,1
sl1473_a,0
sl1474_a,1
sl1475_a,0
sl1476_a,1
sl1477_a,0
sl1478_a,1
sl1479_a,1
sl1480_a,0
sl1481_a,1
sl1482_a,1
sl1483_a,0
sl1484_a,0
sl1485_a,0
sl1486_a,0
sl1487_a,1
sl1488_a,1
sl1489_a,1
sl1490_a,1
sl1491_a,0
sl1492_a,1
sl1493_a,1
sl1494_a,0
sl1495_a,1
sl1496_a,0
sl1497_a,1
sl1498_a,0
sl1499_a,0
sl1500_a,0
sl1501_a,1
sl1502_a,1
sl1503_a,1
sl1504_a,0
sl1505_a,1
sl1506_a,1
sl1507_a,0
sl1508_a,1
sl1509_a,0
sl1510_a,0
sl1511_a,1
sl1512_a,1
sl1513_a,1
sl1514_a,1
sl1515_a,0
sl1516_a,1
sl1517_a,0
sl1518_a,1
sl1519_a,1
sl1520_a,0
sl1521_a,1
sl1522_a,1
sl1523_a,0
sl1524_a,1
sl1525_a,1
sl1526_a,1
sl1527_a,1
sl1528_a,1
sl1529_a,0
sl1530_a,1
sl1531_a,0
sl1532_a,1
sl1533_a,1
sl1534_a,1
sl1535_a,1
sl1536_a,1
sl1537_a,0
sl1538_a,0
sl1539_a,1
sl1540_a,1
sl1541_a,1
sl1542_a,0
sl1543_a,0
sl1544_a,0
sl1545_a,1
sl1546_a,0
sl1547_a,1
sl1548_a,0
sl1549_a,1
sl1550_a,1
sl1551_a,1
sl1552_a,0
sl1553_a,1
sl1554_a,1
sl1555_a,1
sl1556_a,1
sl1557_a,1
sl1558_a,0
sl1559_a,1
sl1560_a,1
sl1561_a,1
sl1562_a,1
sl1563_a,1
sl1564_a,1
sl1565_a,0
sl1566_a,1
sl1567_a,1
sl1568_a,1
sl1569_a,1
sl1570_a,0
sl1571_a,0
sl1572_a,1
sl1573_a,1
sl1574_a,0
sl1575_a,1
sl1576_a,0
sl1577_a,1
sl1578_a,0
sl1579_a,1
sl1580_a,0
sl1581_a,0
sl1582_a,0
sl1583_a,1
sl1584_a,0
sl1585_a,0
sl1586_a,1
sl1587_a,1
sl1588_a,0
sl1589_a,1
sl1590_a,1
sl1591_a,1
sl1592_a,0
sl1593_a,0
sl1594_a,0
sl1595_a,0
sl1596_a,0
sl1597_a,1
sl1598_a,1
sl1599_a,1
sl1600_a,0
sl1601_a,1
sl1602_a,1
sl1603_a,1
sl1604_a,1
sl1605_a,1
sl1606_a,0
sl1607_a,0
sl1608_a,1
sl1609_a,0
sl1610_a,1
sl1611_a,1
sl1612_a,1
sl1613_a,1
sl1614_a,1
sl1615_a,1
sl1616_a,1
sl1617_a,1
sl1618_a,1
sl1619_a,1
sl1620_a,1
sl1621_a,0
sl1622_a,1
sl1623_a,0
sl1624_a,1
sl1625_a,0
sl1626_a,1
sl1627_a,1
sl1628_a,1
sl1629_a,1
sl1630_a,1
sl1631_a,1
sl1632_a,1
sl1633_a,0
sl1634_a,0
sl1635_a,1
sl1636_a,1
sl1637_a,1
sl1638_a,0
sl1639_a,1
sl1640_a,1
sl1641_a,1
sl1642_a,0
sl1643_a,0
sl1644_a,1
sl1645_a,1
sl1646_a,1
sl1647_a,1
sl1648_a,1
sl1649_a,0
sl1650_a,0
sl1651_a,1
sl1652_a,1
sl1653_a,1
sl1654_a,1
sl1655_a,1
sl1656_a,1
sl1657_a,1
sl1658_a,1
sl1659_a,1
sl1660_a,1
sl1661_a,0
sl1662_a,1
sl1663_a,0
sl1664_a,1
sl1665_a,1
sl1666_a,1
sl1667_a,0
sl1668_a,0
sl1669_a,1
sl1670_a,1
sl1671_a,1
sl1672_a,1
sl1673_a,1
sl1674_a,1
sl1675_a,0
sl1676_a,0
sl1677_a,0
sl1678_a,1
sl1679_a,0
sl1680_a,0
sl1681_a,1
sl1682_a,1
sl1683_a,0
sl1684_a,1
sl1685_a,0
sl1686_a,1
sl1687_a,1
sl1688_a,1
sl1689_a,1
sl1690_a,1
sl1691_a,0
sl1692_a,1
sl1693_a,0
sl1694_a,0
sl1695_a,1
sl1696_a,0
sl1697_a,0
sl1698_a,1
sl1699_a,1
sl1700_a,1
sl1701_a,1
sl1702_a,0
sl1703_a,1
sl1704_a,0
sl1705_a,1
sl1706_a,1
sl1707_a,1
sl1708_a,0
sl1709_a,1
sl1710_a,0
sl1711_a,1
sl1712_a,0
sl1713_a,1
sl1714_a,1
sl1715_a,1
sl1716_a,1
sl1717_a,0
sl1718_a,1
sl1719_a,1
sl1720_a,1
sl1721_a,1
sl1722_a,1
sl1723_a,1
sl1724_a,0
sl1725_a,0
sl1726_a,1
sl1727_a,0
sl1728_a,1
sl1729_a,1
sl1730_a,1
sl1731_a,1
sl1732_a,0
sl1733_a,1
sl1734_a,1
sl1735_a,1
sl1736_a,0
sl1737_a,0
sl1738_a,0
sl1739_a,0
sl1740_a,0
sl1741_a,1
sl1742_a,1
sl1743_a,1
sl1744_a,1
sl1745_a,1
sl1746_a,0
sl1747_a,1
sl1748_a,1
sl1749_a,1
sl1750_a,1
sl1751_a,1
sl1752_a,1
sl1753_a,1
sl1754_a,1
sl1755_a,1
sl1756_a,0
sl1757_a,1
sl1758_a,0
sl1759_a,0
sl1760_a,0
sl1761_a,0
sl1762_a,1
sl1763_a,1
sl1764_a,1
sl1765_a,0
sl1766_a,1
sl1767_a,1
sl1768_a,0
sl1769_a,1
sl1770_a,0
sl1771_a,1
sl1772_a,1
sl1773_a,1
sl1774_a,1
sl1775_a,1
sl1776_a,0
sl1777_a,0
sl1778_a,1
sl1779_a,1
sl1780_a,0
sl1781_a,1
sl1782_a,0
sl1783_a,1
sl1784_a,1
sl1785_a,1
sl1786_a,0
sl1787_a,1
sl1788_a,1
sl1789_a,0
sl1790_a,1
sl1791_a,1
sl1792_a,0
sl1793_a,0
sl1794_a,0
sl1795_a,0
sl1796_a,0
sl1797_a,0
sl1798_a,1
sl1799_a,0
sl1800_a,0
sl1801_a,0
sl1802_a,1
sl1803_a,0
sl1804_a,0
sl1805_a,0
sl1806_a,1
sl1807_a,1
sl1808_a,1
sl1809_a,0
sl1810_a,0
sl1811_a,0
sl1812_a,1
sl1813_a,0
sl1814_a,1
sl1815_a,1
sl1816_a,1
sl1817_a,1
sl1818_a,1
sl1819_a,0
sl1820_a,0
sl1821_a,1
sl1822_a,1
sl1823_a,1
sl1824_a,0
sl1825_a,0
sl1826_a,1
sl1827_a,0
sl1828_a,1
sl1829_a,1
sl1830_a,0
sl1831_a,1
sl1832_a,1
sl1833_a,1
sl1834_a,1
sl1835_a,1
sl1836_a,0
sl1837_a,1
sl1838_a,1
sl1839_a,0
sl1840_a,1
sl1841_a,0
sl1842_a,1
sl1843_a,0
sl1844_a,1
sl1845_a,0
sl1846_a,1
sl1847_a,1
sl1848_a,1
sl1849_a,0
sl1850_a,1
sl1851_a,0
sl1852_a,0
sl1853_a,0
sl1854_a,1
sl1855_a,0
sl1856_a,1
sl1857_a,0
sl1858_a,0
sl1859_a,1
sl1860_a,0
sl1861_a,0
sl1862_a,0
sl1863_a,0
sl1864_a,0
sl1865_a,0
sl1866_a,1
sl1867_a,1
sl1868_a,1
sl1869_a,0
sl1870_a,0
sl1871_a,1
sl1872_a,0
sl1873_a,1
sl1874_a,1
sl1875_a,1
sl1876_a,0
sl1877_a,1
sl1878_a,0
sl1879_a,1
sl1880_a,0
sl1881_a,1
sl1882_a,0
sl1883_a,1
sl1884_a,1
sl1885_a,1
sl1886_a,1
sl1887_a,1
sl1888_a,0
sl1889_a,1
sl1890_a,1
sl1891_a,1
sl1892_a,1
sl1893_a,0
sl1894_a,0
sl1895_a,1
sl1896_a,1
sl1897_a,0
sl1898_a,1
sl1899_a,1
sl1900_a,1
sl1901_a,0
sl1902_a,1
sl1903_a,0
sl1904_a,1
sl1905_a,0
sl1906_a,1
sl1907_a,0
sl1908_a,1
sl1909_a,0
sl1910_a,1
sl1911_a,1
sl1912_a,0
sl1913_a,0
sl1914_a,0
sl1915_a,1
sl1916_a,1
sl1917_a,1
sl1918_a,1
sl1919_a,0
sl1920_a,1
sl1921_a,0
sl1922_a,0
sl1923_a,0
sl1924_a,1
sl1925_a,0
sl1926_a,0
sl1927_a,1
sl1928_a,0
sl1929_a,1
sl1930_a,0
sl1931_a,0
sl1932_a,0
sl1933_a,0
sl1934_a,1
sl1935_a,1
sl1936_a,0
sl1937_a,0
sl1938_a,0
sl1939_a,0
sl1940_a,1
sl1941_a,1
sl1942_a,1
sl1943_a,0
sl1944_a,1
sl1945_a,1
sl1946_a,1
sl1947_a,0
sl1948_a,1
sl1949_a,0
sl1950_a,1
sl1951_a,0
sl1952_a,1
sl1953_a,0
sl1954_a,1
sl1955_a,0
sl1956_a,0
sl1957_a,0
sl1958_a,1
sl1959_a,1
sl1960_a,0
sl1961_a,1
sl1962_a,1
sl1963_a,1
sl1964_a,1
sl1965_a,0
sl1966_a,1
sl1967_a,1
sl1968_a,0
sl1969_a,0
sl1970_a,0
sl1971_a,0
sl1972_a,1
sl1973_a,1
sl1974_a,1
sl1975_a,1
sl1976_a,1
sl1977_a,1
sl1978_a,0
sl1979_a,0
sl1980_a,1
sl1981_a,0
sl1982_a,1
sl1983_a,0
sl1984_a,1
sl1985_a,1
sl1986_a,0
sl1987_a,1
sl1988_a,0
sl1989_a,1
sl1990_a,1
sl1991_a,1
sl1992_a,1
sl1993_a,1
sl1994_a,1
sl1995_a,0
sl1996_a,0
sl1997_a,1
sl1998_a,0
sl1999_a,0
sl2000_a,0
sl2001_a,0
sl2002_a,1
sl2003_a,1
sl2004_a,1
sl2005_a,0
sl2006_a,1
sl2007_a,1
sl2008_a,1
sl2009_a,1
sl2010_a,1
sl2011_a,1
sl2012_a,1
sl2013_a,1
sl2014_a,1
sl2015_a,1
sl2016_a,0
sl2017_a,0
sl2018_a,1
sl2019_a,1
sl2020_a,1
sl2021_a,0
sl2022_a,1
sl2023_a,1
sl2024_a,0
sl2025_a,1
sl2026_a,0
sl2027_a,1
sl2028_a,0
sl2029_a,1
sl2030_a,1
sl2031_a,0
sl2032_a,0
sl2033_a,1
sl2034_a,0
sl2035_a,1
sl2036_a,1
sl2037_a,0
sl2038_a,0
sl2039_a,1
sl2040_a,0
sl2041_a,1
sl2042_a,1
sl2043_a,0
sl2044_a,0
sl2045_a,1
sl2046_a,1
sl2047_a,0
sl2048_a,1
sl2049_a,1
sl2050_a,1
sl2051_a,0
sl2052_a,1
sl2053_a,1
sl2054_a,1
sl2055_a,1
sl2056_a,1
sl2057_a,0
sl2058_a,0
sl2059_a,1
sl2060_a,1
sl2061_a,0
sl2062_a,1
sl2063_a,1
sl2064_a,0
sl2065_a,1
sl2066_a,0
sl2067_a,0
sl2068_a,1
sl2069_a,1
sl2070_a,1
sl2071_a,1
sl2072_a,0
sl2073_a,1
sl2074_a,1
sl2075_a,1
sl2076_a,1
sl2077_a,1
sl2078_a,1
sl2079_a,1
sl2080_a,0
sl2081_a,1
sl2082_a,0
sl2083_a,1
sl2084_a,0
sl2085_a,1
sl2086_a,0
sl2087_a,0
sl2088_a,1
sl2089_a,0
sl2090_a,1
sl2091_a,1
sl2092_a,1
sl2093_a,1
sl2094_a,0
sl2095_a,1
sl2096_a,0
sl2097_a,1
sl2098_a,0
sl2099_a,1
sl2100_a,1
sl2101_a,0
sl2102_a,0
sl2103_a,0
sl2104_a,1
sl2105_a,0
sl2106_a,0
sl2107_a,1
sl2108_a,0
sl2109_a,1
sl2110_a,0
sl2111_a,1
sl2112_a,1
sl2113_a,1
sl2114_a,1
sl2115_a,1
sl2116_a,1
sl2117_a,1
sl2118_a,1
sl2119_a,1
sl2120_a,1
sl2121_a,0
sl2122_a,0
sl2123_a,1
sl2124_a,1
sl2125_a,1
sl2126_a,1
sl2127_a,0
sl2128_a,1
sl2129_a,1
sl2130_a,0
sl2131_a,1
sl2132_a,1
sl2133_a,1
sl2134_a,1
sl2135_a,0
sl2136_a,1
sl2137_a,0
sl2138_a,1
sl2139_a,1
sl2140_a,0
sl2141_a,0
sl2142_a,0
sl2143_a,0
sl2144_a,0
sl2145_a,1
sl2146_a,0
sl2147_a,1
sl2148_a,1
sl2149_a,1
sl2150_a,0
sl2151_a,1
sl2152_a,0
sl2153_a,0
sl2154_a,0
sl2155_a,1
sl2156_a,1
sl2157_a,0
sl2158_a,1
sl2159_a,1
sl2160_a,0
sl2161_a,1
sl2162_a,0
sl2163_a,1
sl2164_a,1
sl2165_a,1
sl2166_a,0
sl2167_a,0
sl2168_a,0
sl2169_a,0
sl2170_a,0
sl2171_a,0
sl2172_a,1
sl2173_a,0
sl2174_a,0
sl2175_a,1
sl2176_a,0
sl2177_a,1
sl2178_a,0
sl2179_a,0
sl2180_a,1
sl2181_a,1
sl2182_a,1
sl2183_a,0
sl2184_a,1
sl2185_a,1
sl2186_a,0
sl2187_a,1
sl2188_a,1
sl2189_a,0
sl2190_a,1
sl2191_a,1
sl2192_a,0
sl2193_a,1
sl2194_a,0
sl2195_a,1
sl2196_a,1
sl2197_a,1
sl2198_a,1
sl2199_a,1
sl2200_a,0
sl2201_a,0
sl2202_a,1
sl2203_a,1
sl2204_a,1
sl2205_a,1
sl2206_a,1
sl2207_a,1
sl2208_a,1
sl2209_a,0
sl2210_a,0
sl2211_a,1
sl2212_a,0
sl2213_a,0
sl2214_a,1
sl2215_a,1
sl2216_a,1
sl2217_a,1
sl2218_a,1
sl2219_a,1
sl2220_a,1
sl2221_a,1
sl2222_a,0
sl2223_a,1
sl2224_a,0
sl2225_a,1
sl2226_a,1
sl2227_a,1
sl2228_a,1
sl2229_a,1
sl2230_a,1
sl2231_a,1
sl2232_a,1
sl2233_a,1
sl2234_a,0
sl2235_a,1
sl2236_a,1
sl2237_a,1
sl2238_a,1
sl2239_a,1
sl2240_a,0
sl2241_a,1
sl2242_a,1
sl2243_a,0
sl2244_a,1
sl2245_a,1
sl2246_a,0
sl2247_a,1
sl2248_a,1
sl2249_a,1
sl2250_a,0
sl2251_a,0
sl2252_a,1
sl2253_a,1
sl2254_a,0
sl2255_a,1
sl2256_a,1
sl2257_a,1
sl2258_a,1
sl2259_a,1
sl2260_a,1
sl2261_a,1
sl2262_a,1
sl2263_a,1
sl2264_a,0
sl2265_a,0
sl2266_a,0
sl2267_a,1
sl2268_a,1
sl2269_a,1
sl2270_a,1
sl2271_a,1
sl2272_a,1
sl2273_a,0
sl2274_a,1
sl2275_a,0
sl2276_a,1
sl2277_a,0
sl2278_a,0
sl2279_a,1
sl2280_a,0
sl2281_a,1
sl2282_a,1
sl2283_a,1
sl2284_a,1
sl2285_a,1
sl2286_a,0
sl2287_a,1
sl2288_a,0
sl2289_a,1
sl2290_a,0
sl2291_a,1
sl2292_a,1
sl2293_a,1
sl2294_a,0
sl2295_a,0
sl2296_a,1
sl2297_a,1
sl2298_a,0
sl2299_a,1
sl2300_a,0
sl2301_a,1
sl2302_a,1
sl2303_a,0
sl2304_a,1
sl2305_a,1
sl2306_a,0
sl2307_a,0
sl2308_a,0
sl2309_a,0
sl2310_a,1
sl2311_a,1
sl2312_a,1
sl2313_a,1
sl2314_a,1
sl2315_a,1
sl2316_a,1
sl2317_a,0
sl2318_a,1
sl2319_a,0
sl2320_a,1
sl2321_a,1
sl2322_a,0
sl2323_a,1
sl2324_a,0
sl2325_a,1
sl2326_a,1
sl2327_a,0
sl2328_a,1
sl2329_a,0
sl2330_a,1
sl2331_a,1
sl2332_a,0
sl2333_a,1
sl2334_a,1
sl2335_a,0
sl2336_a,1
sl2337_a,1
sl2338_a,0
sl2339_a,0
sl2340_a,1
sl2341_a,0
sl2342_a,1
sl2343_a,0
sl2344_a,1
sl2345_a,0
sl2346_a,0
sl2347_a,1
sl2348_a,1
sl2349_a,1
sl2350_a,0
sl2351_a,1
sl2352_a,0
sl2353_a,0
sl2354_a,0
sl2355_a,1
sl2356_a,0
sl2357_a,1
sl2358_a,1
sl2359_a,1
sl2360_a,1
sl2361_a,1
sl2362_a,1
sl2363_a,0
sl2364_a,0
sl2365_a,1
sl2366_a,0
sl2367_a,1
sl2368_a,1
sl2369_a,0
sl2370_a,0
sl2371_a,1
sl2372_a,1
sl2373_a,1
sl2374_a,1
sl2375_a,1
sl2376_a,1
sl2377_a,1
sl2378_a,0
sl2379_a,1
sl2380_a,1
sl2381_a,0
sl2382_a,0
sl2383_a,1
sl2384_a,0
sl2385_a,1
sl2386_a,1
sl2387_a,0
sl2388_a,1
sl2389_a,0
sl2390_a,1
sl2391_a,1
sl2392_a,1
sl2393_a,1
sl2394_a,0
sl2395_a,1
sl2396_a,0
sl2397_a,1
sl2398_a,1
sl2399_a,1
sl2400_a,1
sl2401_a,0
sl2402_a,1
sl2403_a,1
sl2404_a,1
sl2405_a,0
sl2406_a,1
sl2407_a,0
sl2408_a,1
sl2409_a,1
sl2410_a,1
sl2411_a,1
sl2412_a,0
sl2413_a,0
sl2414_a,1
sl2415_a,1
sl2416_a,1
sl2417_a,1
sl2418_a,1
sl2419_a,1
sl2420_a,1
sl2421_a,1
sl2422_a,1
sl2423_a,1
sl2424_a,0
sl2425_a,1
sl2426_a,1
sl2427_a,1
sl2428_a,1
sl2429_a,0
sl2430_a,1
sl2431_a,1
sl2432_a,0
sl2433_a,1
sl2434_a,1
sl2435_a,1
sl2436_a,0
sl2437_a,1
sl2438_a,1
sl2439_a,1
sl2440_a,1
sl2441_a,1
sl2442_a,1
sl2443_a,0
sl2444_a,0
sl2445_a,1
sl2446_a,0
sl2447_a,1
sl2448_a,1
sl2449_a,1
sl2450_a,1
sl2451_a,1
sl2452_a,1
sl2453_a,1
sl2454_a,1
sl2455_a,1
sl2456_a,0
sl2457_a,1
sl2458_a,0
sl2459_a,1
sl2460_a,1
sl2461_a,1
sl2462_a,1
sl2463_a,1
sl2464_a,1
sl2465_a,1
sl2466_a,1
sl2467_a,1
sl2468_a,0
sl2469_a,1
sl2470_a,1
sl2471_a,1
sl2472_a,1
sl2473_a,0
sl2474_a,1
sl2475_a,1
sl2476_a,0
sl2477_a,1
sl2478_a,1
sl2479_a,0
sl2480_a,0
sl2481_a,0
sl2482_a,0
sl2483_a,1
sl2484_a,0
sl2485_a,1
sl2486_a,1
sl2487_a,1
sl2488_a,0
sl2489_a,1
sl2490_a,0
sl2491_a,0
sl2492_a,1
sl2493_a,1
sl2494_a,1
sl2495_a,1
sl2496_a,0
sl2497_a,1
sl2498_a,1
sl2499_a,1
sl2500_a,1
sl2501_a,1
sl2502_a,0
sl2503_a,1
sl2504_a,1
sl2505_a,0
sl2506_a,1
sl2507_a,1
sl2508_a,0
sl2509_a,0
sl2510_a,1
sl2511_a,0
sl2512_a,1
sl2513_a,1
sl2514_a,1
sl2515_a,1
sl2516_a,1
sl2517_a,1
sl2518_a,1
sl2519_a,0
sl2520_a,1
sl2521_a,0
sl2522_a,1
sl2523_a,1
sl2524_a,1
sl2525_a,1
sl2526_a,0
sl2527_a,1
sl2528_a,1
sl2529_a,1
sl2530_a,1
sl2531_a,0
sl2532_a,1
sl2533_a,1
sl2534_a,1
sl2535_a,1
sl2536_a,1
sl2537_a,1
sl2538_a,0
sl2539_a,1
sl2540_a,0
sl2541_a,1
sl2542_a,1
sl2543_a,0
sl2544_a,0
sl2545_a,0
sl2546_a,1
sl2547_a,1
sl2548_a,0
sl2549_a,1
sl2550_a,1
sl2551_a,0
sl2552_a,1
sl2553_a,0
sl2554_a,1
sl2555_a,1
sl2556_a,0
sl2557_a,0
sl2558_a,1
sl2559_a,1
sl2560_a,0
sl2561_a,0
sl2562_a,1
sl2563_a,1
sl2564_a,1
sl2565_a,1
sl2566_a,1
sl2567_a,0
sl2568_a,1
sl2569_a,0
sl2570_a,0
sl2571_a,0
sl2572_a,1
sl2573_a,1
sl2574_a,1
sl2575_a,1
sl2576_a,1
sl2577_a,1
sl2578_a,0
sl2579_a,1
sl2580_a,0
sl2581_a,1
sl2582_a,0
sl2583_a,1
sl2584_a,0
sl2585_a,1
sl2586_a,1
sl2587_a,0
sl2588_a,1
sl2589_a,1
sl2590_a,1
sl2591_a,0
sl2592_a,0
sl2593_a,1
sl2594_a,0
sl2595_a,0
sl2596_a,1
sl2597_a,1
sl2598_a,1
sl2599_a,1
sl2600_a,1
sl2601_a,1
sl2602_a,1
sl2603_a,1
sl2604_a,0
sl2605_a,0
sl2606_a,0
sl2607_a,1
sl2608_a,1
sl2609_a,1
sl2610_a,0
sl2611_a,0
sl2612_a,0
sl2613_a,0
sl2614_a,0
sl2615_a,1
sl2616_a,1
sl2617_a,1
sl2618_a,0
sl2619_a,1
sl2620_a,0
sl2621_a,0
sl2622_a,0
sl2623_a,0
sl2624_a,1
sl2625_a,1
sl2626_a,1
sl2627_a,1
sl2628_a,1
sl2629_a,1
sl2630_a,1
sl2631_a,1
sl2632_a,0
sl2633_a,0
sl2634_a,1
sl2635_a,1
sl2636_a,1
sl2637_a,1
sl2638_a,1
sl2639_a,0
sl2640_a,1
sl2641_a,1
sl2642_a,1
sl2643_a,0
sl2644_a,0
sl2645_a,1
sl2646_a,1
sl2647_a,0
sl2648_a,1
sl2649_a,1
sl2650_a,1
sl2651_a,1
sl2652_a,1
sl2653_a,1
sl2654_a,0
sl2655_a,1
sl2656_a,0
sl2657_a,1
sl2658_a,1
sl2659_a,1
sl2660_a,0
sl2661_a,0
sl2662_a,1
sl2663_a,1
sl2664_a,1
sl2665_a,1
sl2666_a,0
sl2667_a,0
sl2668_a,1
sl2669_a,0
sl2670_a,0
sl2671_a,1
sl2672_a,1
sl2673_a,0
sl2674_a,1
sl2675_a,1
sl2676_a,0
sl2677_a,1
sl2678_a,1
sl2679_a,0
sl2680_a,1
sl2681_a,1
sl2682_a,0
sl2683_a,1
sl2684_a,1
sl2685_a,0
sl2686_a,0
sl2687_a,1
sl2688_a,1
sl2689_a,0
sl2690_a,1
sl2691_a,0
sl2692_a,1
sl2693_a,1
sl2694_a,0
sl2695_a,1
sl2696_a,1
sl2697_a,1
sl2698_a,1
sl2699_a,1
sl2700_a,0
sl2701_a,1
sl2702_a,1
sl2703_a,1
sl2704_a,1
sl2705_a,1
sl2706_a,0
sl2707_a,1
sl2708_a,0
sl2709_a,1
sl2710_a,1
sl2711_a,1
sl2712_a,1
sl2713_a,1
sl2714_a,1
sl2715_a,1
sl2716_a,1
sl2717_a,0
sl2718_a,1
sl2719_a,1
sl2720_a,0
sl2721_a,1
sl2722_a,0
sl2723_a,0
sl2724_a,1
sl2725_a,1
sl2726_a,1
sl2727_a,1
sl2728_a,0
sl2729_a,1
sl2730_a,1
sl2731_a,0
sl2732_a,0
sl2733_a,1
sl2734_a,1
sl2735_a,1
sl2736_a,1
sl2737_a,1
sl2738_a,0
sl2739_a,1
sl2740_a,1
sl2741_a,1
sl2742_a,1
sl2743_a,1
sl2744_a,0
